course_title,is_paid,price,num_subscribers,num_reviews,num_lectures,level,content_duration,profit,year,month,clean_course_title
Color Basics for Print Designers,1,20,372,21,10,0,0.6,7440,2012,4,Color Basics Print Designers
Digital Photo Manipulation Art And Cover Design In PhotoShop,1,50,721,7,35,1,5.0,36050,2016,3,Digital Photo Manipulation Art Cover Design PhotoShop
Drawing Perspective For Beginners,1,150,736,50,44,0,7.5,110400,2016,3,Drawing Perspective Beginners
Adobe InDesign CC Advanced,1,30,114,24,50,3,3.5,3420,2016,10,Adobe InDesign CC Advanced
Intro to Photoshop for Merch by Amazon,1,25,331,24,9,1,1.0,8275,2015,11,Intro Photoshop Merch Amazon
MicroStation - Células,1,20,0,0,9,1,0.6166666666666667,0,2014,4,MicroStation  Clulas
Photoshop - Creación de Efectos 2,1,30,0,0,9,1,1.0,0,2017,5,Photoshop  Creacin de Efectos 2
Como Criar Logos de Sucesso - Start Designer,1,25,0,0,29,1,6.0,0,2017,6,Como Criar Logos de Sucesso  Start Designer
Super Textos con Photoshop,1,20,0,0,8,1,2.0,0,2014,3,Super Textos con Photoshop
Photoshop - Aprende a Transformar Imágenes,1,20,0,0,14,1,1.0,0,2017,3,Photoshop  Aprende Transformar Imgenes
Iníciate en Microstation,1,20,0,0,10,1,1.0,0,2014,4,Inciate en Microstation
Adobe Photoshop pentru Social Media,1,20,0,0,12,1,0.5666666666666667,0,2016,6,Adobe Photoshop pentru Social Media
Photoshop - Creación de Efectos,1,20,0,0,11,1,1.0,0,2017,3,Photoshop  Creacin de Efectos
Cómo crear maquetas con Adobe XD,0,0,217,2,21,1,3.0,0,2017,5,Cmo crear maquetas con Adobe XD
Aprenda Modelagem 3D com o 123D Design,0,0,334,26,27,1,1.0,0,2016,7,Aprenda Modelagem 3D com 123D Design
Ferramentas Visuais,0,0,817,42,18,1,5.0,0,2015,10,Ferramentas Visuais
Adobe Indesign CC Başlangıç,0,0,637,21,22,1,2.5,0,2016,1,Adobe Indesign CC Balang
How to Doodle: Basics and Lettering,1,185,2358,28,12,0,1.0,436230,2017,2,Doodle Basics Lettering
Mastering Photoshop CC 2017 - The Art of Design & Technology,1,20,3721,95,46,0,6.5,74420,2017,2,Mastering Photoshop CC 2017  Art Design  Technology
Design a logo for FREE in Inkscape,1,100,1148,26,42,0,2.0,114800,2017,5,Design logo FREE Inkscape
Foundation Skills on Adobe Illustrator: Learn Fast!,1,50,2489,39,16,1,2.0,124450,2017,3,Foundation Skills Adobe Illustrator Learn Fast
How To Create Amazing Cinemagraphs with Microsoft PowerPoint,1,30,1782,18,10,1,1.0,53460,2017,4,Create Amazing Cinemagraphs Microsoft PowerPoint
Canva : Graphic Design Theory Volume1,1,200,6975,122,29,0,2.5,1395000,2015,6,Canva  Graphic Design Theory Volume1
Master App Icon Design for iPhone (IOS) & Android Devices,1,25,9464,329,43,2,2.0,236600,2015,12,Master App Icon Design iPhone IOS  Android Devices
Photoshop: How to create stunning collages,1,20,2044,17,15,1,1.5,40880,2017,5,Photoshop create stunning collages
Mastering advance Photoshop,1,20,5787,40,21,2,2.0,115740,2017,4,Mastering advance Photoshop
Logo Designing for Your Business in an Hour,1,20,25277,311,16,0,1.0,505540,2015,1,Logo Designing Business Hour
DIY Design Professional Web Banners in Photoshop 4 Beginners,1,200,6944,30,24,1,1.0,1388800,2017,2,DIY Design Professional Web Banners Photoshop 4 Beginners
Photoshop CC for Beginners - A Comprehensive Crash Course,1,200,6028,205,20,1,2.5,1205600,2015,7,Photoshop CC Beginners  Comprehensive Crash Course
Teoria Basica del Arte. Como Pintar Ilustraciones Digitales,1,20,5104,437,26,1,1.0,102080,2015,9,Teoria Basica del Arte Como Pintar Ilustraciones Digitales
Illustrator CC para novatos: ¡desde cero hasta experto! ,1,150,2476,466,96,0,11.0,371400,2015,12,Illustrator CC para novatos desde cero hasta experto
Photoshop para novatos:  ¡desde cero hasta experto!,1,150,3000,470,134,0,12.0,450000,2015,1,Photoshop para novatos desde cero hasta experto
Diventa un professionista del Graphic Design,1,200,185,10,94,0,17.5,37000,2017,5,Diventa un professionista del Graphic Design
Formação em Design Gráfico com Corel Draw Versões X8 / 2017.,1,45,418,85,71,1,11.0,18810,2017,3,Formao em Design Grfico com Corel Draw Verses X8  2017
ABC do Photoshop CC,1,45,431,99,80,1,7.5,19395,2016,11,ABC Photoshop CC
Photoshop para iniciante - o básico,1,30,23,2,20,1,3.0,690,2017,7,Photoshop para iniciante  bsico
Curso Online de Adobe Illustrator CC e CS6,1,80,126,18,119,0,13.0,10080,2017,5,Curso Online de Adobe Illustrator CC e CS6
Photoshop & Illustrator CC Essentials in Arabic,0,0,3329,193,33,1,3.5,0,2017,5,Photoshop  Illustrator CC Essentials Arabic
Photoshop from Zero to Hero ( Arabic ),1,60,720,220,82,1,12.5,43200,2016,6,Photoshop Zero Hero  Arabic 
Photoshop Essentials - Uma Introdução Detalhada,0,0,800,39,24,1,2.5,0,2017,5,Photoshop Essentials  Uma Introduo Detalhada
Photoshop CC 2015 Top New Features,0,0,1477,3,13,0,0.65,0,2017,6,Photoshop CC 2015 New Features
Expert Guide : Mastering Types feature in illustrator !,1,190,1552,11,27,0,2.5,294880,2015,11,Expert Guide  Mastering Types feature illustrator 
Cartoon Game Logo Design using Photoshop,1,20,1076,11,15,0,2.5,21520,2015,11,Cartoon Game Logo Design Photoshop
Most Wanted Flat Design Techniques #2: Hipster Businessman,1,95,1016,5,25,2,1.5,96520,2016,3,Wanted Flat Design Techniques 2 Hipster Businessman
All-in-One Premium Design Course - Scratch to Pro+ Edition,1,200,919,57,56,0,5.5,183800,2015,2,AllinOne Premium Design Course  Scratch Pro Edition
Typography 101: Picking the Right Fonts for Business Success,1,75,1224,10,15,1,1.5,91800,2015,4,Typography 101 Picking Right Fonts Business Success
Editorial Illustration Tutorial: From Drawing to Photoshop,1,45,774,39,35,0,2.5,34830,2015,4,Editorial Illustration Tutorial Drawing Photoshop
Kindle eBook Cover Design and Book Illustration Guide,1,120,715,16,20,0,1.0,85800,2015,11,Kindle eBook Cover Design Book Illustration Guide
Removing Backgrounds From Images using Adobe Photoshop,1,20,1768,20,14,0,0.6833333333333333,35360,2015,6,Removing Backgrounds Images Adobe Photoshop
Graphic Design Secrets Revealed,1,95,2555,28,55,0,6.0,242725,2012,9,Graphic Design Secrets Revealed
Drawing in Perspective,1,25,426,63,28,0,3.0,10650,2016,5,Drawing Perspective
"Digital Art in Adobe Illustrator CC: Angry Bird, Tom & Jerry",0,0,3108,27,28,1,2.5,0,2016,8,Digital Art Adobe Illustrator CC Angry Bird Tom  Jerry
Adobe Illustrator For Beginners: Design A Typographic Logo,1,30,276,54,27,1,1.5,8280,2015,10,Adobe Illustrator Beginners Design Typographic Logo
Surface Pattern Design : Create Scandinavian Patterns,1,40,390,6,8,0,0.7,15600,2017,4,Surface Pattern Design  Create Scandinavian Patterns
Draw a realistic Fantail using pencil,0,0,6754,109,20,0,1.0,0,2016,2,Draw realistic Fantail pencil
How to design a business card on Photoshop (for beginners),0,0,5086,197,12,1,1.0,0,2016,8,design business card Photoshop for beginners
Make Flat Design Space Ships in 30 Minutes in Illustrator!,1,50,1146,41,5,1,0.55,57300,2016,4,Flat Design Space Ships 30 Minutes Illustrator
Figure Drawing From Life Using The Reilly Technique.,0,0,47811,1041,22,0,2.5,0,2012,5,Figure Drawing Life Reilly Technique
Drawing Cartoony Characters,1,20,1564,103,9,1,2.0,31280,2013,10,Drawing Cartoony Characters
Learn Blender 3D  - The introduction course,1,100,739,12,15,1,1.5,73900,2016,8,Learn Blender 3D  introduction course
Inkscape For Beginners 2016/2017,1,40,1029,52,26,0,4.0,41160,2016,9,Inkscape Beginners 20162017
Make yourself a Santa Claus: Photoshop Manipulation,0,0,2665,20,8,0,0.5666666666666667,0,2016,12,Santa Claus Photoshop Manipulation
Become an InDesign Pro in 10 Skills,1,105,1079,172,35,1,5.0,113295,2015,8,InDesign Pro 10 Skills
Digital Illustration: Make A Custom Character Illustration,1,30,1440,16,14,0,1.5,43200,2015,11,Digital Illustration Custom Character Illustration
Learn Basics Of Adobe Illustrator,1,25,1401,30,12,1,0.7,35025,2016,9,Learn Basics Adobe Illustrator
Discover the 7 Secrets to Figure Drawing: Draw Awesome ...,1,40,2634,92,25,0,10.0,105360,2012,4,Discover 7 Secrets Figure Drawing Draw Awesome 
LOGO DESIGN IN POWERPOINT,1,95,1046,12,28,1,1.0,99370,2016,4,LOGO DESIGN POWERPOINT
Photoshop CC MasterClass,1,95,505,88,78,0,11.5,47975,2016,5,Photoshop CC MasterClass
Become A Logo Designer ,1,95,827,50,39,0,2.5,78565,2015,7,Logo Designer
Learn Illustrator By Recreating Top 3 Logos - Beginner Guide,0,0,8786,245,11,1,1.0,0,2015,10,Learn Illustrator Recreating 3 Logos  Beginner Guide
Illustrative Surface Patterns Design : From Life To Products,1,40,253,1,14,0,1.0,10120,2017,5,Illustrative Surface Patterns Design  Life Products
Effective iOS & Android App Icon Design,1,20,1933,25,13,1,1.0,38660,2014,9,Effective iOS  Android App Icon Design
Creating an animated greeting card via Google Slides,1,20,1504,10,9,1,1.5,30080,2016,1,Creating animated greeting card Google Slides
Photoshop: Learn Digital Painting Basics in Photoshop,1,20,1332,31,24,1,2.0,26640,2014,12,Photoshop Learn Digital Painting Basics Photoshop
Learning Photoshop CC 2014 in Egyptian Arabic ,1,70,1150,68,25,0,3.5,80500,2016,1,Learning Photoshop CC 2014 Egyptian Arabic
Make tech circles in Photoshop in 30 minutes!,1,50,1056,15,8,0,0.5666666666666667,52800,2015,10,tech circles Photoshop 30 minutes
Graphic design - The Quick Guide,1,30,1350,29,11,1,0.6333333333333333,40500,2014,8,Graphic design  Quick Guide
Learn Corel x7 Like a Pro,1,20,1586,8,5,2,0.5166666666666667,31720,2016,3,Learn Corel x7 Like Pro
Make tech circles in Adobe Illustrator in 30 minutes,1,200,821,15,5,0,0.5333333333333333,164200,2015,10,tech circles Adobe Illustrator 30 minutes
Easy Illustration and 2D Animation,1,65,56,16,7,0,0.5666666666666667,3640,2017,4,Easy Illustration 2D Animation
Make Tech circles in Adobe Photoshop and Illustrator,1,200,1150,10,13,0,1.0,230000,2015,10,Tech circles Adobe Photoshop Illustrator
Turn Your Photos Into Professional And Modern Artworks,1,20,1557,11,12,0,1.5,31140,2014,9,Turn Photos Professional Modern Artworks
Calligraphy for Beginners: Creating Strong Lines,1,40,246,30,12,1,0.6833333333333333,9840,2016,3,Calligraphy Beginners Creating Strong Lines
Canva: Design Album Cover Artwork in Minutes - No More Fees!,0,0,3103,42,11,1,0.6666666666666666,0,2016,4,Canva Design Album Cover Artwork Minutes  Fees
Getting Started With Photoshop CC,1,75,1090,14,45,1,4.5,81750,2015,6,Getting Started Photoshop CC
Learn Adobe Photoshop in 1 Hour,1,50,1235,15,10,0,1.0,61750,2015,7,Learn Adobe Photoshop 1 Hour
Learn Comic Book Color Flatting! (Coloring Assistant role),0,0,946,3,6,1,0.6666666666666666,0,2017,6,Learn Comic Book Color Flatting Coloring Assistant role
Illustrator - Creating stylised images from a photo,1,50,1500,11,9,0,0.6833333333333333,75000,2014,9,Illustrator  Creating stylised images photo
Gimp In-Depth Essential Training Course: Free Photoshop Alt.,1,20,1452,21,27,0,2.0,29040,2015,1,Gimp InDepth Essential Training Course Free Photoshop Alt
Conviértete en un experto de photoshop cc naked series,1,30,24,5,122,2,12.0,720,2016,1,Convirtete en un experto de photoshop cc naked series
CORSO COMPLETO DI E-ON VUE X-STREAM PER TUTTI,1,70,3,1,20,0,3.5,210,2017,6,CORSO COMPLETO DI EON VUE XSTREAM TUTTI
商業好設計-Illustrator個性商品設計,1,20,20,3,5,1,0.6833333333333333,400,2016,4,Illustrator
Ilustración de la A a la Z,1,20,33,3,19,0,3.0,660,2015,6,Ilustracin de la la Z
Diseño Gráfico fácil y rápido.,1,20,97,9,124,0,13.5,1940,2016,7,Diseo Grfico fcil rpido
超基礎！超入門！〜作りながら学ぶ。完全無料3DCGソフトBlender〜,1,80,8,1,43,1,5.5,640,2016,12,3DCGBlender
调色高级讲解,1,200,4,2,8,1,1.0,800,2017,3,
Curso de Corel Draw: Como Hacer Todo para tu Fiesta Temática,1,125,10,3,55,1,2.5,1250,2016,4,Curso de Corel Draw Como Hacer Todo para tu Fiesta Temtica
Infodesign,1,50,2,1,12,1,1.5,100,2017,3,Infodesign
تصميم القوالب الدائرية بالفيغاس | Circular Templates Vegas,1,20,5,2,9,0,0.6,100,2016,12,     Circular Templates Vegas
Affinity Designer - tworzenie wzorków,1,20,1,1,11,1,1.5,20,2017,1,Affinity Designer  tworzenie wzorkw
Photoshop: Creando efectos de luz,1,20,3,1,9,1,1.5,60,2014,4,Photoshop Creando efectos de luz
Learning Photoshop CC 2015,1,50,311,49,163,0,10.5,15550,2016,3,Learning Photoshop CC 2015
Create Awesome Ebook Covers Using Microsoft Word,1,45,447,6,23,0,3.5,20115,2016,8,Create Awesome Ebook Covers Microsoft Word
Photoshop Essentials: Designing FaceBook Graphics,1,20,616,3,19,1,1.5,12320,2016,5,Photoshop Essentials Designing FaceBook Graphics
Advance Learning Tools Corel Draw Graphics Design,1,40,797,13,70,1,14.0,31880,2016,5,Advance Learning Tools Corel Draw Graphics Design
Creating an animated greeting card via Google Slides,1,20,549,10,8,1,1.0,10980,2016,4,Creating animated greeting card Google Slides
Logo Design for Entrepreneurs ,1,20,274,10,49,1,3.5,5480,2014,4,Logo Design Entrepreneurs
Sketch 3: Design a mobile application from scratch,1,45,709,14,31,0,2.5,31905,2014,12,Sketch 3 Design mobile application scratch
Draw a Kitten,0,0,3812,68,11,0,1.5,0,2015,6,Draw Kitten
Adobe Photoshop Essentials: Master Adobe Photoshop CS6,1,100,1373,5,63,1,2.5,137300,2015,11,Adobe Photoshop Essentials Master Adobe Photoshop CS6
Learn GIMP,1,20,441,53,34,0,6.5,8820,2015,5,Learn GIMP
Texturing For Designers - Bring Life to Design With Textures,1,60,201,0,12,0,1.0,12060,2017,4,Texturing Designers  Bring Life Design Textures
Learn Advanced Photoshop Selections,1,25,661,4,10,0,1.5,16525,2016,2,Learn Advanced Photoshop Selections
InDesign: Diseño de proyectos paso a paso,1,150,300,40,77,2,4.5,45000,2015,9,InDesign Diseo de proyectos paso paso
Domina el Diseño Gráfico para Web con Photoshop CC,1,70,211,34,66,0,6.5,14770,2015,12,Domina el Diseo Grfico para Web con Photoshop CC
Graphicriver Autor – Verkaufe deine Designs online,1,30,65,8,20,0,1.5,1950,2016,9,Graphicriver Autor  Verkaufe deine Designs online
Adobe Illustrator CC,1,20,43,12,46,2,9.5,860,2016,12,Adobe Illustrator CC
캔바(Canva)로 SNS 콘텐츠 만들기,1,30,44,13,19,1,2.0,1320,2017,2,Canva SNS  
"Illustrator para criação de peças gráficas, Design Gráfico",1,100,33,3,41,1,1.5,3300,2017,6,Illustrator para criao de peas grficas Design Grfico
Photoshop Workflow - Manipulação de imagem para Publicidade,1,135,20,8,53,3,12.5,2700,2017,6,Photoshop Workflow  Manipulao de imagem para Publicidade
Como Produzir Ebook e Livros com Adobe Indesign CC e CS6,1,80,37,6,131,0,12.5,2960,2017,4,Como Produzir Ebook e Livros com Adobe Indesign CC e CS6
Curso básico de Gimp; software gratis de diseño gráfico,1,60,190,25,36,1,2.0,11400,2015,12,Curso bsico de Gimp software gratis de diseo grfico
Curso Completo de SolidWorks 2016.,1,30,129,27,43,0,9.0,3870,2016,12,Curso Completo de SolidWorks 2016
なぞるだけですぐできる! 簡単手描きイラスト講座,1,30,123,12,48,1,3.0,3690,2016,2, 
Découvrez InDesign en 1 heure,1,20,38,3,25,1,1.0,760,2016,11,Dcouvrez InDesign en 1 heure
Convert Image to Vector in Adobe illustrator,0,0,3251,158,13,2,0.5166666666666667,0,2016,7,Convert Image Vector Adobe illustrator
Design & Create Vector Graphics With Inkscape 2016,1,200,2091,11,26,1,2.5,418200,2015,6,Design  Create Vector Graphics Inkscape 2016
GIMP for Beginners. Make Your Own Professional Book Covers,1,20,1002,29,44,1,6.5,20040,2015,7,GIMP Beginners Professional Book Covers
Learn Photoshop Quickly (For Bloggers & Web Images),1,80,806,53,28,1,2.5,64480,2014,10,Learn Photoshop Quickly For Bloggers  Web Images
Photoshop CC 2017 for Beginners: Master Photoshop Essentials,1,195,389,20,43,1,3.0,75855,2016,11,Photoshop CC 2017 Beginners Master Photoshop Essentials
Voxel 3D Model Creation Course,0,0,1031,9,8,0,0.65,0,2017,6,Voxel 3D Model Creation Course
Logo Design: Mastering the Wordmark,1,20,500,29,17,0,2.0,10000,2015,11,Logo Design Mastering Wordmark
The Complete Canva Course,1,200,68,11,48,0,4.5,13600,2017,5,Complete Canva Course
Learn Photoshop for Design: 100% Practical Projects,1,20,651,5,12,0,0.6666666666666666,13020,2016,8,Learn Photoshop Design 100 Practical Projects
Logo Design Theory & Application Bootcamp,1,50,341,57,35,0,7.0,17050,2016,1,Logo Design Theory  Application Bootcamp
LaTeX for Professional Publications,1,25,867,203,22,1,3.0,21675,2013,9,LaTeX Professional Publications
The Design Theory Blitz,1,35,142,35,9,1,0.7,4970,2017,4,Design Theory Blitz
Book Design With MS Word And Canva ,1,95,1825,24,33,0,2.5,173375,2015,3,Book Design MS Word Canva
Learn to Design a Letterhead - A Beginners Course,0,0,24687,423,13,0,0.7333333333333333,0,2012,10,Learn Design Letterhead  Beginners Course
Creating Icons with Adobe Illustrator,1,30,2266,26,10,0,1.0,67980,2015,8,Creating Icons Adobe Illustrator
Create Stunning Infographics to Share your Ideas,0,0,5175,470,7,1,0.5,0,2016,8,Create Stunning Infographics Share Ideas
How to stylize your photos in Photoshop with color overlays,0,0,3512,58,17,1,1.5,0,2017,3,stylize photos Photoshop color overlays
Business Card and Letterhead Design in Adobe Illustrator,1,200,797,30,37,0,2.0,159400,2016,8,Business Card Letterhead Design Adobe Illustrator
A Complete Guide to Successful Freelance Logo Design Career,1,145,2745,61,67,0,8.5,398025,2015,2,Complete Guide Successful Freelance Logo Design Career
The Logo Design Process From Start To Finish,1,95,2361,74,40,0,5.5,224295,2013,9,Logo Design Process Start Finish
Creative logo design with Inkscape for free,1,40,1530,49,25,0,4.0,61200,2015,11,Creative logo design Inkscape free
Typography Fundamentals - Feel confident with type!,1,20,1873,121,14,1,1.0,37460,2013,10,Typography Fundamentals  Feel confident type
How To Sell Your Art Online With ETSY,1,100,1338,38,35,1,3.0,133800,2015,11,Sell Art Online ETSY
Ultimate Guide on Freelancing Career in Photoshop Design,1,165,1479,49,82,0,6.5,244035,2015,4,Ultimate Guide Freelancing Career Photoshop Design
Photoshop - Como criar Fusão de forma profissional,1,30,38,6,34,0,4.0,1140,2017,6,Photoshop  Como criar Fuso de forma profissional
"Photoshop, Illustrator, InDesign & Graphic Design Principles",1,30,934,143,41,0,12.0,28020,2015,2,Photoshop Illustrator InDesign  Graphic Design Principles
Photoshop - Tratamento de pele profissional,1,100,50,5,16,2,1.5,5000,2017,6,Photoshop  Tratamento de pele profissional
Indesign - Para quem quer trabalhar com Design Gráfico,1,100,27,7,12,2,2.5,2700,2017,6,Indesign  Para quem quer trabalhar com Design Grfico
Primeros Pasos con Photoshop CC,0,0,6429,654,31,1,2.5,0,2015,9,Primeros Pasos con Photoshop CC
Cómo Diseñar Logos,1,25,422,120,31,1,3.5,10550,2015,3,Cmo Disear Logos
Photoshop para principiantes: ¡De cero a experto!,1,120,410,15,62,1,7.5,49200,2016,8,Photoshop para principiantes De cero experto
